City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current description,Rain (last 3 hrs),Snow (last 3 hrs),Date
511,Wehr,47.63,7.9,60.8,48,6,3.36,DE,,,,2020-05-30 21:28:17
512,Watrous,51.67,-105.47,70.56,40,14,11.23,CA,few clouds,0.0,0.0,2020-05-30 21:28:17
513,Watrous,51.67,-105.47,70.56,40,14,11.23,CA,,,,2020-05-30 21:28:17
514,Coihaique,-45.58,-72.07,39.2,69,0,4.7,CL,clear sky,0.0,0.0,2020-05-30 21:20:12
515,Coihaique,-45.58,-72.07,39.2,69,0,4.7,CL,,,,2020-05-30 21:20:12
516,Mattru,7.62,-11.83,77.04,95,100,1.21,SL,moderate rain,0.0,0.0,2020-05-30 21:28:17
517,Mattru,7.62,-11.83,77.04,95,100,1.21,SL,,,,2020-05-30 21:28:17
518,Adrar,20.5,-10.07,93.49,17,6,5.99,MR,clear sky,0.0,0.0,2020-05-30 21:17:46
519,Adrar,20.5,-10.07,93.49,17,6,5.99,MR,,,,2020-05-30 21:17:46
520,Tutoia,-2.76,-42.27,78.53,86,100,4.88,BR,overcast clouds,0.0,0.0,2020-05-30 21:28:17
521,Tutoia,-2.76,-42.27,78.53,86,100,4.88,BR,,,,2020-05-30 21:28:17
522,Krasnoselkup,65.7,82.47,50.43,71,100,2.95,RU,overcast clouds,0.0,0.0,2020-05-30 21:20:22
523,Krasnoselkup,65.7,82.47,50.43,71,100,2.95,RU,,,,2020-05-30 21:20:22
524,Mitsamiouli,-11.38,43.28,81.0,73,0,9.62,KM,clear sky,0.0,0.0,2020-05-30 21:24:22
525,Mitsamiouli,-11.38,43.28,81.0,73,0,9.62,KM,,,,2020-05-30 21:24:22
526,Rocha,-34.48,-54.33,62.67,88,53,4.59,UY,broken clouds,0.0,0.0,2020-05-30 21:24:22
527,Rocha,-34.48,-54.33,62.67,88,53,4.59,UY,,,,2020-05-30 21:24:22
528,Bonito,-21.12,-56.48,73.89,64,55,2.15,BR,broken clouds,0.0,0.0,2020-05-30 21:28:18
529,Bonito,-21.12,-56.48,73.89,64,55,2.15,BR,,,,2020-05-30 21:28:18
530,Ygatimi,-24.08,-55.5,75.54,63,22,4.05,PY,few clouds,0.0,0.0,2020-05-30 21:24:04
531,Ygatimi,-24.08,-55.5,75.54,63,22,4.05,PY,,,,2020-05-30 21:24:04
532,Phalaborwa,-23.94,31.14,62.6,82,0,6.93,ZA,clear sky,0.0,0.0,2020-05-30 21:28:18
533,Phalaborwa,-23.94,31.14,62.6,82,0,6.93,ZA,,,,2020-05-30 21:28:18
534,Kumluca,36.37,30.29,65.05,65,0,4.74,TR,clear sky,0.0,0.0,2020-05-30 21:28:18
535,Kumluca,36.37,30.29,65.05,65,0,4.74,TR,,,,2020-05-30 21:28:18
536,Labuhan,-6.88,112.21,78.71,88,63,6.64,ID,broken clouds,0.0,0.0,2020-05-30 21:20:26
537,Labuhan,-6.88,112.21,78.71,88,63,6.64,ID,,,,2020-05-30 21:20:26
538,Fortuna,40.6,-124.16,55.0,93,90,5.82,US,moderate rain,0.0,0.0,2020-05-30 21:17:40
539,Fortuna,40.6,-124.16,55.0,93,90,5.82,US,,,,2020-05-30 21:17:40
540,Port Lincoln,-34.73,135.87,53.4,69,33,10.92,AU,scattered clouds,0.0,0.0,2020-05-30 21:17:17
541,Port Lincoln,-34.73,135.87,53.4,69,33,10.92,AU,,,,2020-05-30 21:17:17
542,Khor,47.89,134.95,61.63,67,0,6.46,RU,clear sky,0.0,0.0,2020-05-30 21:28:18
543,Khor,47.89,134.95,61.63,67,0,6.46,RU,,,,2020-05-30 21:28:18
544,Nome,64.5,-165.41,69.8,30,75,6.93,US,broken clouds,0.0,0.0,2020-05-30 21:19:39
545,Nome,64.5,-165.41,69.8,30,75,6.93,US,,,,2020-05-30 21:19:39
546,Vila,42.03,-8.16,64.0,93,40,3.36,PT,mist,0.0,0.0,2020-05-30 21:28:19
547,Vila,42.03,-8.16,64.0,93,40,3.36,PT,,,,2020-05-30 21:28:19
548,Aizkraukle,56.6,25.26,55.99,61,27,1.99,LV,scattered clouds,0.0,0.0,2020-05-30 21:28:19
549,Aizkraukle,56.6,25.26,55.99,61,27,1.99,LV,,,,2020-05-30 21:28:19
550,Airai,-8.93,125.41,56.05,80,1,2.75,TL,clear sky,0.0,0.0,2020-05-30 21:20:08
551,Airai,-8.93,125.41,56.05,80,1,2.75,TL,,,,2020-05-30 21:20:08
552,Tuatapere,-46.13,167.68,43.12,75,46,5.17,NZ,scattered clouds,0.0,0.0,2020-05-30 21:19:41
553,Tuatapere,-46.13,167.68,43.12,75,46,5.17,NZ,,,,2020-05-30 21:19:41
554,Sur,22.57,59.53,89.51,60,99,16.44,OM,overcast clouds,0.0,0.0,2020-05-30 21:20:18
555,Sur,22.57,59.53,89.51,60,99,16.44,OM,,,,2020-05-30 21:20:18
556,Nantucket,41.28,-70.1,64.0,87,75,12.75,US,broken clouds,0.0,0.0,2020-05-30 21:18:02
557,Nantucket,41.28,-70.1,64.0,87,75,12.75,US,,,,2020-05-30 21:18:02
558,Namatanai,-3.67,152.43,80.8,79,4,2.46,PG,clear sky,0.0,0.0,2020-05-30 21:24:22
559,Namatanai,-3.67,152.43,80.8,79,4,2.46,PG,,,,2020-05-30 21:24:22
560,Kortkeros,61.81,51.58,44.6,93,3,4.47,RU,clear sky,0.0,0.0,2020-05-30 21:28:19
561,Kortkeros,61.81,51.58,44.6,93,3,4.47,RU,,,,2020-05-30 21:28:19
562,Atar,20.52,-13.05,90.36,15,0,6.15,MR,clear sky,0.0,0.0,2020-05-30 21:19:54
563,Atar,20.52,-13.05,90.36,15,0,6.15,MR,,,,2020-05-30 21:19:54
564,Demba,-5.51,22.27,73.0,64,0,0.74,CD,clear sky,0.0,0.0,2020-05-30 21:28:19
565,Demba,-5.51,22.27,73.0,64,0,0.74,CD,,,,2020-05-30 21:28:19
566,Alofi,-19.06,-169.92,82.4,83,9,9.17,NU,clear sky,0.0,0.0,2020-05-30 21:19:46
567,Alofi,-19.06,-169.92,82.4,83,9,9.17,NU,,,,2020-05-30 21:19:46
568,Cotonou,6.37,2.42,80.6,83,20,6.93,BJ,few clouds,0.0,0.0,2020-05-30 21:28:20
569,Cotonou,6.37,2.42,80.6,83,20,6.93,BJ,,,,2020-05-30 21:28:20
570,Serebryansk,49.69,83.29,44.6,81,0,4.5,KZ,clear sky,0.0,0.0,2020-05-30 21:28:20
571,Serebryansk,49.69,83.29,44.6,81,0,4.5,KZ,,,,2020-05-30 21:28:20
572,Cidreira,-30.18,-50.21,64.53,74,96,1.99,BR,overcast clouds,0.0,0.0,2020-05-30 21:19:15
573,Cidreira,-30.18,-50.21,64.53,74,96,1.99,BR,,,,2020-05-30 21:19:15
574,Sitka,57.05,-135.33,53.6,71,75,10.29,US,broken clouds,0.0,0.0,2020-05-30 21:20:12
575,Sitka,57.05,-135.33,53.6,71,75,10.29,US,,,,2020-05-30 21:20:12
576,Saint George,37.1,-113.58,102.2,11,1,26.4,US,clear sky,0.0,0.0,2020-05-30 21:19:08
577,Saint George,37.1,-113.58,102.2,11,1,26.4,US,,,,2020-05-30 21:19:08
578,Hoi An,15.88,108.33,80.6,88,20,3.36,VN,few clouds,0.0,0.0,2020-05-30 21:28:20
579,Hoi An,15.88,108.33,80.6,88,20,3.36,VN,,,,2020-05-30 21:28:20
580,Deputatskiy,69.3,139.9,31.66,87,1,5.06,RU,clear sky,0.0,0.0,2020-05-30 21:24:21
581,Deputatskiy,69.3,139.9,31.66,87,1,5.06,RU,,,,2020-05-30 21:24:21
582,San Carlos,9.66,-68.58,81.1,79,94,4.5,VE,light rain,0.0,0.0,2020-05-30 21:28:20
583,San Carlos,9.66,-68.58,81.1,79,94,4.5,VE,,,,2020-05-30 21:28:20
584,Brae,60.4,-1.35,51.8,71,12,9.17,GB,few clouds,0.0,0.0,2020-05-30 21:23:35
585,Brae,60.4,-1.35,51.8,71,12,9.17,GB,,,,2020-05-30 21:23:35
586,Broome,42.25,-75.83,73.0,48,75,9.17,US,broken clouds,0.0,0.0,2020-05-30 21:20:04
587,Broome,42.25,-75.83,73.0,48,75,9.17,US,,,,2020-05-30 21:20:04
588,Sao Domingos,-13.4,-46.32,69.4,61,1,4.83,BR,clear sky,0.0,0.0,2020-05-30 21:28:21
589,Sao Domingos,-13.4,-46.32,69.4,61,1,4.83,BR,,,,2020-05-30 21:28:21
590,Zeya,53.75,127.27,46.96,89,100,3.0,RU,overcast clouds,0.0,0.0,2020-05-30 21:28:21
591,Zeya,53.75,127.27,46.96,89,100,3.0,RU,,,,2020-05-30 21:28:21
592,Cedar City,37.68,-113.06,71.6,49,90,17.22,US,moderate rain,0.0,0.0,2020-05-30 21:24:16
593,Cedar City,37.68,-113.06,71.6,49,90,17.22,US,,,,2020-05-30 21:24:16
594,Castro,-24.79,-50.01,56.91,81,8,3.42,BR,clear sky,0.0,0.0,2020-05-30 21:19:44
595,Castro,-24.79,-50.01,56.91,81,8,3.42,BR,,,,2020-05-30 21:19:44
596,Lavrentiya,65.58,-171.0,46.54,56,0,10.47,RU,clear sky,0.0,0.0,2020-05-30 21:20:03
597,Lavrentiya,65.58,-171.0,46.54,56,0,10.47,RU,,,,2020-05-30 21:20:03
598,Bombay,19.01,72.85,87.8,74,40,5.82,IN,haze,0.0,0.0,2020-05-30 21:26:14
599,Bombay,19.01,72.85,87.8,74,40,5.82,IN,,,,2020-05-30 21:26:14
600,Leningradskiy,69.38,178.42,42.03,72,0,3.56,RU,clear sky,0.0,0.0,2020-05-30 21:23:32
601,Leningradskiy,69.38,178.42,42.03,72,0,3.56,RU,,,,2020-05-30 21:23:32
602,San Patricio,19.22,-104.7,80.6,83,20,17.22,MX,few clouds,0.0,0.0,2020-05-30 21:20:05
603,San Patricio,19.22,-104.7,80.6,83,20,17.22,MX,,,,2020-05-30 21:20:05
604,San Matias,-16.37,-58.4,83.64,54,2,4.68,BO,clear sky,0.0,0.0,2020-05-30 21:28:22
605,San Matias,-16.37,-58.4,83.64,54,2,4.68,BO,,,,2020-05-30 21:28:22
606,Marica,-22.92,-42.82,71.6,78,0,8.05,BR,clear sky,0.0,0.0,2020-05-30 21:28:22
607,Marica,-22.92,-42.82,71.6,78,0,8.05,BR,,,,2020-05-30 21:28:22
608,Paamiut,61.99,-49.67,37.31,86,88,12.95,GL,overcast clouds,0.0,0.0,2020-05-30 21:23:32
609,Paamiut,61.99,-49.67,37.31,86,88,12.95,GL,,,,2020-05-30 21:23:32
610,Baykit,61.67,96.37,48.33,78,100,5.06,RU,overcast clouds,0.0,0.0,2020-05-30 21:19:50
611,Baykit,61.67,96.37,48.33,78,100,5.06,RU,,,,2020-05-30 21:19:50
612,Juneau,58.3,-134.42,60.8,59,75,4.7,US,broken clouds,0.0,0.0,2020-05-30 21:24:17
613,Juneau,58.3,-134.42,60.8,59,75,4.7,US,,,,2020-05-30 21:24:17
614,Sagaing,21.88,95.98,80.8,76,77,9.08,MM,light rain,0.0,0.0,2020-05-30 21:28:22
615,Sagaing,21.88,95.98,80.8,76,77,9.08,MM,,,,2020-05-30 21:28:22
616,Port Elizabeth,-33.92,25.57,51.8,93,0,2.24,ZA,mist,0.0,0.0,2020-05-30 21:16:48
617,Port Elizabeth,-33.92,25.57,51.8,93,0,2.24,ZA,,,,2020-05-30 21:16:48
618,Yumen,40.28,97.2,56.66,30,0,5.99,CN,clear sky,0.0,0.0,2020-05-30 21:20:31
619,Yumen,40.28,97.2,56.66,30,0,5.99,CN,,,,2020-05-30 21:20:31
620,Moratuwa,6.77,79.88,80.82,86,21,9.69,LK,light rain,0.0,0.0,2020-05-30 21:28:22
621,Moratuwa,6.77,79.88,80.82,86,21,9.69,LK,,,,2020-05-30 21:28:22
622,Tura,25.52,90.22,71.74,97,90,3.71,IN,moderate rain,0.0,0.0,2020-05-30 21:23:40
623,Tura,25.52,90.22,71.74,97,90,3.71,IN,,,,2020-05-30 21:23:40
624,Xudat,41.63,48.68,64.04,67,0,7.31,AZ,clear sky,0.0,0.0,2020-05-30 21:28:23
625,Xudat,41.63,48.68,64.04,67,0,7.31,AZ,,,,2020-05-30 21:28:23
626,Cham,49.24,12.68,50.0,63,0,2.75,DE,clear sky,0.0,0.0,2020-05-30 21:28:23
627,Cham,49.24,12.68,50.0,63,0,2.75,DE,,,,2020-05-30 21:28:23
628,Karpogory,64.0,44.45,43.0,73,100,8.03,RU,overcast clouds,0.0,0.0,2020-05-30 21:28:23
629,Karpogory,64.0,44.45,43.0,73,100,8.03,RU,,,,2020-05-30 21:28:23
630,Port Macquarie,-31.43,152.92,55.0,97,20,6.76,AU,few clouds,0.0,0.0,2020-05-30 21:20:01
631,Port Macquarie,-31.43,152.92,55.0,97,20,6.76,AU,,,,2020-05-30 21:20:01
632,Lompoc,34.64,-120.46,69.8,56,40,10.29,US,scattered clouds,0.0,0.0,2020-05-30 21:20:22
633,Lompoc,34.64,-120.46,69.8,56,40,10.29,US,,,,2020-05-30 21:20:22
634,Sorland,67.67,12.69,47.28,90,0,9.93,NO,clear sky,0.0,0.0,2020-05-30 21:20:37
635,Sorland,67.67,12.69,47.28,90,0,9.93,NO,,,,2020-05-30 21:20:37
636,Narsaq,60.92,-46.05,53.6,37,40,10.29,GL,scattered clouds,0.0,0.0,2020-05-30 21:19:51
637,Narsaq,60.92,-46.05,53.6,37,40,10.29,GL,,,,2020-05-30 21:19:51
638,Fort Frances,48.6,-93.4,62.01,30,20,6.93,CA,few clouds,0.0,0.0,2020-05-30 21:28:23
639,Fort Frances,48.6,-93.4,62.01,30,20,6.93,CA,,,,2020-05-30 21:28:23
640,Xushan,30.18,121.25,70.0,100,75,2.24,CN,mist,0.0,0.0,2020-05-30 21:28:24
641,Xushan,30.18,121.25,70.0,100,75,2.24,CN,,,,2020-05-30 21:28:24
642,Tabuk,17.42,121.44,74.61,86,0,1.57,PH,clear sky,0.0,0.0,2020-05-30 21:28:24
643,Tabuk,17.42,121.44,74.61,86,0,1.57,PH,,,,2020-05-30 21:28:24
644,Pevek,69.7,170.31,40.46,73,24,21.0,RU,few clouds,0.0,0.0,2020-05-30 21:19:48
645,Pevek,69.7,170.31,40.46,73,24,21.0,RU,,,,2020-05-30 21:19:48
646,Kollam,8.88,76.6,82.4,88,40,3.36,IN,mist,0.0,0.0,2020-05-30 21:28:24
647,Kollam,8.88,76.6,82.4,88,40,3.36,IN,,,,2020-05-30 21:28:24
648,Snezhnogorsk,69.19,33.25,39.2,80,75,4.47,RU,broken clouds,0.0,0.0,2020-05-30 21:28:24
649,Snezhnogorsk,69.19,33.25,39.2,80,75,4.47,RU,,,,2020-05-30 21:28:24
650,Tacuarembo,-31.73,-55.98,64.0,89,97,5.46,UY,overcast clouds,0.0,0.0,2020-05-30 21:28:24
651,Tacuarembo,-31.73,-55.98,64.0,89,97,5.46,UY,,,,2020-05-30 21:28:24
652,Axim,4.87,-2.24,78.15,90,100,8.16,GH,moderate rain,0.0,0.0,2020-05-30 21:28:24
653,Axim,4.87,-2.24,78.15,90,100,8.16,GH,,,,2020-05-30 21:28:24
654,Blagoyevo,63.37,47.92,43.45,81,38,6.04,RU,scattered clouds,0.0,0.0,2020-05-30 21:28:24
655,Blagoyevo,63.37,47.92,43.45,81,38,6.04,RU,,,,2020-05-30 21:28:24
656,Rumuruti,0.27,36.54,58.03,76,22,9.13,KE,few clouds,0.0,0.0,2020-05-30 21:28:24
657,Rumuruti,0.27,36.54,58.03,76,22,9.13,KE,,,,2020-05-30 21:28:24
658,Hofn,64.25,-15.21,49.05,91,82,4.36,IS,broken clouds,0.0,0.0,2020-05-30 21:17:33
659,Hofn,64.25,-15.21,49.05,91,82,4.36,IS,,,,2020-05-30 21:17:33
660,Sfantu Gheorghe,45.87,25.78,51.01,85,10,8.01,RO,clear sky,0.0,0.0,2020-05-30 21:28:25
661,Sfantu Gheorghe,45.87,25.78,51.01,85,10,8.01,RO,,,,2020-05-30 21:28:25
662,Egvekinot,66.32,-179.17,36.61,98,4,6.67,RU,clear sky,0.0,0.0,2020-05-30 21:28:25
663,Egvekinot,66.32,-179.17,36.61,98,4,6.67,RU,,,,2020-05-30 21:28:25
664,Santa Isabel,-23.32,-46.22,75.2,55,6,4.7,BR,clear sky,0.0,0.0,2020-05-30 21:24:17
665,Santa Isabel,-23.32,-46.22,75.2,55,6,4.7,BR,,,,2020-05-30 21:24:17
666,Nanortalik,60.14,-45.24,39.45,80,91,5.19,GL,overcast clouds,0.0,0.0,2020-05-30 21:17:17
667,Nanortalik,60.14,-45.24,39.45,80,91,5.19,GL,,,,2020-05-30 21:17:17
668,Pesqueira,-8.36,-36.7,69.98,91,100,9.22,BR,overcast clouds,0.0,0.0,2020-05-30 21:28:25
669,Pesqueira,-8.36,-36.7,69.98,91,100,9.22,BR,,,,2020-05-30 21:28:25
670,Wenling,28.37,121.36,73.0,92,100,3.89,CN,overcast clouds,0.0,0.0,2020-05-30 21:28:25
671,Wenling,28.37,121.36,73.0,92,100,3.89,CN,,,,2020-05-30 21:28:25
672,Gardez,33.6,69.23,93.2,12,1,10.29,AF,thunderstorm,0.0,0.0,2020-05-30 21:28:25
673,Gardez,33.6,69.23,93.2,12,1,10.29,AF,,,,2020-05-30 21:28:25
674,Manali,13.17,80.27,86.0,79,20,11.41,IN,few clouds,0.0,0.0,2020-05-30 21:28:25
675,Manali,13.17,80.27,86.0,79,20,11.41,IN,,,,2020-05-30 21:28:25
676,Marrakesh,31.63,-8.01,71.6,60,90,12.75,MA,overcast clouds,0.0,0.0,2020-05-30 21:24:12
677,Marrakesh,31.63,-8.01,71.6,60,90,12.75,MA,,,,2020-05-30 21:24:12
678,Bilma,18.69,12.92,91.65,15,0,7.23,NE,clear sky,0.0,0.0,2020-05-30 21:24:02
679,Bilma,18.69,12.92,91.65,15,0,7.23,NE,,,,2020-05-30 21:24:02
680,Rio Bueno,-40.32,-72.97,48.2,76,20,4.7,CL,few clouds,0.0,0.0,2020-05-30 21:28:26
681,Rio Bueno,-40.32,-72.97,48.2,76,20,4.7,CL,,,,2020-05-30 21:28:26
682,Lysva,58.11,57.81,52.12,92,97,5.3,RU,light rain,0.0,0.0,2020-05-30 21:28:26
683,Lysva,58.11,57.81,52.12,92,97,5.3,RU,,,,2020-05-30 21:28:26
684,Kenora,49.82,-94.43,59.0,28,40,10.29,CA,scattered clouds,0.0,0.0,2020-05-30 21:28:26
685,Kenora,49.82,-94.43,59.0,28,40,10.29,CA,,,,2020-05-30 21:28:26
686,Batemans Bay,-35.72,150.18,55.0,80,100,6.55,AU,overcast clouds,0.0,0.0,2020-05-30 21:28:26
687,Batemans Bay,-35.72,150.18,55.0,80,100,6.55,AU,,,,2020-05-30 21:28:26
688,Tshikapa,-6.42,20.8,74.32,58,4,0.96,CD,clear sky,0.0,0.0,2020-05-30 21:28:26
689,Tshikapa,-6.42,20.8,74.32,58,4,0.96,CD,,,,2020-05-30 21:28:26
690,Matara,5.95,80.54,79.86,90,2,8.41,LK,light rain,0.0,0.0,2020-05-30 21:28:26
691,Matara,5.95,80.54,79.86,90,2,8.41,LK,,,,2020-05-30 21:28:26
692,Namibe,-15.2,12.15,74.1,55,14,4.56,AO,few clouds,0.0,0.0,2020-05-30 21:19:46
693,Namibe,-15.2,12.15,74.1,55,14,4.56,AO,,,,2020-05-30 21:19:46
694,Betare Oya,5.6,14.08,68.79,95,100,2.42,CM,overcast clouds,0.0,0.0,2020-05-30 21:28:26
695,Betare Oya,5.6,14.08,68.79,95,100,2.42,CM,,,,2020-05-30 21:28:26
696,Mitchell,43.71,-98.03,69.8,46,90,5.82,US,overcast clouds,0.0,0.0,2020-05-30 21:28:26
697,Mitchell,43.71,-98.03,69.8,46,90,5.82,US,,,,2020-05-30 21:28:26
698,Shu,43.6,73.76,72.0,54,0,1.99,KZ,clear sky,0.0,0.0,2020-05-30 21:28:27
699,Shu,43.6,73.76,72.0,54,0,1.99,KZ,,,,2020-05-30 21:28:27
700,Zhizdra,53.75,34.74,54.82,97,100,4.83,RU,overcast clouds,0.0,0.0,2020-05-30 21:28:27
701,Zhizdra,53.75,34.74,54.82,97,100,4.83,RU,,,,2020-05-30 21:28:27
702,San Policarpo,12.18,125.51,81.93,81,1,7.61,PH,clear sky,0.0,0.0,2020-05-30 21:28:27
703,San Policarpo,12.18,125.51,81.93,81,1,7.61,PH,,,,2020-05-30 21:28:27
704,Tomatlan,19.93,-105.25,84.58,55,59,8.84,MX,broken clouds,0.0,0.0,2020-05-30 21:28:27
705,Tomatlan,19.93,-105.25,84.58,55,59,8.84,MX,,,,2020-05-30 21:28:27
706,Atyrau,47.12,51.88,77.0,47,0,15.66,KZ,clear sky,0.0,0.0,2020-05-30 21:28:27
707,Atyrau,47.12,51.88,77.0,47,0,15.66,KZ,,,,2020-05-30 21:28:27
708,Vologda,59.22,39.89,47.07,81,10,8.68,RU,clear sky,0.0,0.0,2020-05-30 21:28:27
709,Vologda,59.22,39.89,47.07,81,10,8.68,RU,,,,2020-05-30 21:28:27
710,Warrington,53.39,-2.58,66.2,45,9,12.75,GB,clear sky,0.0,0.0,2020-05-30 21:19:00
711,Warrington,53.39,-2.58,66.2,45,9,12.75,GB,,,,2020-05-30 21:19:00
712,Biak,-0.91,122.88,78.55,79,58,1.68,ID,broken clouds,0.0,0.0,2020-05-30 21:28:27
713,Biak,-0.91,122.88,78.55,79,58,1.68,ID,,,,2020-05-30 21:28:27
714,Pinawa,50.15,-95.88,63.84,32,0,10.13,CA,clear sky,0.0,0.0,2020-05-30 21:28:27
715,Pinawa,50.15,-95.88,63.84,32,0,10.13,CA,,,,2020-05-30 21:28:27
716,Syracuse,37.09,15.28,64.4,82,40,13.87,IT,scattered clouds,0.0,0.0,2020-05-30 21:28:28
717,Syracuse,37.09,15.28,64.4,82,40,13.87,IT,,,,2020-05-30 21:28:28
718,Belyy Yar,53.6,91.39,51.8,93,40,2.24,RU,light intensity shower rain,0.0,0.0,2020-05-30 21:28:28
719,Belyy Yar,53.6,91.39,51.8,93,40,2.24,RU,,,,2020-05-30 21:28:28
720,Guerrero Negro,27.98,-114.06,73.96,51,0,21.41,MX,clear sky,0.0,0.0,2020-05-30 21:14:53
721,Guerrero Negro,27.98,-114.06,73.96,51,0,21.41,MX,,,,2020-05-30 21:14:53
722,Dicabisagan,17.08,122.42,78.76,77,5,3.51,PH,clear sky,0.0,0.0,2020-05-30 21:28:28
723,Dicabisagan,17.08,122.42,78.76,77,5,3.51,PH,,,,2020-05-30 21:28:28
724,Takoradi,4.88,-1.76,78.1,90,100,9.55,GH,moderate rain,0.0,0.0,2020-05-30 21:20:26
725,Takoradi,4.88,-1.76,78.1,90,100,9.55,GH,,,,2020-05-30 21:20:26
726,Chik,54.99,82.43,50.0,81,21,6.71,RU,few clouds,0.0,0.0,2020-05-30 21:28:28
727,Chik,54.99,82.43,50.0,81,21,6.71,RU,,,,2020-05-30 21:28:28
728,Grand Gaube,-20.01,57.66,71.01,84,0,5.01,MU,clear sky,0.0,0.0,2020-05-30 21:20:17
729,Grand Gaube,-20.01,57.66,71.01,84,0,5.01,MU,,,,2020-05-30 21:20:17
730,Balikpapan,-1.27,116.83,78.8,100,20,2.24,ID,few clouds,0.0,0.0,2020-05-30 21:23:48
731,Balikpapan,-1.27,116.83,78.8,100,20,2.24,ID,,,,2020-05-30 21:23:48
732,Ballina,-28.87,153.57,57.99,100,100,3.44,AU,overcast clouds,0.0,0.0,2020-05-30 21:28:28
733,Ballina,-28.87,153.57,57.99,100,100,3.44,AU,,,,2020-05-30 21:28:28
734,Iwanai,42.97,140.51,60.26,56,0,1.61,JP,clear sky,0.0,0.0,2020-05-30 21:28:28
735,Iwanai,42.97,140.51,60.26,56,0,1.61,JP,,,,2020-05-30 21:28:28
736,Marawi,8.0,124.29,77.0,89,99,4.0,PH,moderate rain,0.0,0.0,2020-05-30 21:20:15
737,Marawi,8.0,124.29,77.0,89,99,4.0,PH,,,,2020-05-30 21:20:15
738,Khambhat,22.3,72.62,86.38,70,0,12.28,IN,clear sky,0.0,0.0,2020-05-30 21:28:29
739,Khambhat,22.3,72.62,86.38,70,0,12.28,IN,,,,2020-05-30 21:28:29
740,Manavgat,36.79,31.44,68.0,82,0,4.7,TR,clear sky,0.0,0.0,2020-05-30 21:28:29
741,Manavgat,36.79,31.44,68.0,82,0,4.7,TR,,,,2020-05-30 21:28:29
742,Muromtsevo,56.37,75.24,57.36,80,89,7.43,RU,overcast clouds,0.0,0.0,2020-05-30 21:28:29
743,Muromtsevo,56.37,75.24,57.36,80,89,7.43,RU,,,,2020-05-30 21:28:29
744,Newark,40.74,-74.17,84.2,26,40,16.11,US,scattered clouds,0.0,0.0,2020-05-30 21:26:03
745,Newark,40.74,-74.17,84.2,26,40,16.11,US,,,,2020-05-30 21:26:03
746,Ust-Nera,64.57,143.2,37.18,79,100,3.29,RU,overcast clouds,0.0,0.0,2020-05-30 21:28:29
747,Ust-Nera,64.57,143.2,37.18,79,100,3.29,RU,,,,2020-05-30 21:28:29
748,Kalianget,-7.05,113.93,81.37,82,80,10.2,ID,moderate rain,0.0,0.0,2020-05-30 21:28:29
749,Kalianget,-7.05,113.93,81.37,82,80,10.2,ID,,,,2020-05-30 21:28:29
750,Batagay,67.63,134.63,39.47,67,0,2.01,RU,clear sky,0.0,0.0,2020-05-30 21:20:10
751,Batagay,67.63,134.63,39.47,67,0,2.01,RU,,,,2020-05-30 21:20:10
752,Singapore,1.29,103.85,82.4,83,75,5.64,SG,broken clouds,0.0,0.0,2020-05-30 21:28:29
753,Singapore,1.29,103.85,82.4,83,75,5.64,SG,,,,2020-05-30 21:28:29
754,Daud Khel,32.88,71.57,78.51,55,72,9.42,PK,light rain,0.0,0.0,2020-05-30 21:28:30
755,Daud Khel,32.88,71.57,78.51,55,72,9.42,PK,,,,2020-05-30 21:28:30
756,Catumbela,-12.43,13.55,74.89,81,19,6.06,AO,few clouds,0.0,0.0,2020-05-30 21:28:30
757,Catumbela,-12.43,13.55,74.89,81,19,6.06,AO,,,,2020-05-30 21:28:30
758,Zhigansk,66.77,123.37,39.16,80,100,12.21,RU,overcast clouds,0.0,0.0,2020-05-30 21:19:37
759,Zhigansk,66.77,123.37,39.16,80,100,12.21,RU,,,,2020-05-30 21:19:37
760,Caravelas,-17.71,-39.25,71.38,72,0,4.34,BR,clear sky,0.0,0.0,2020-05-30 21:19:43
761,Caravelas,-17.71,-39.25,71.38,72,0,4.34,BR,,,,2020-05-30 21:19:43
762,Huadian,42.96,126.75,55.54,79,0,2.8,CN,clear sky,0.0,0.0,2020-05-30 21:28:30
763,Huadian,42.96,126.75,55.54,79,0,2.8,CN,,,,2020-05-30 21:28:30
764,Port Keats,-14.25,129.55,70.9,65,98,5.46,AU,overcast clouds,0.0,0.0,2020-05-30 21:24:15
765,Port Keats,-14.25,129.55,70.9,65,98,5.46,AU,,,,2020-05-30 21:24:15
766,Bilibino,68.05,166.44,45.18,63,87,5.73,RU,overcast clouds,0.0,0.0,2020-05-30 21:23:49
767,Bilibino,68.05,166.44,45.18,63,87,5.73,RU,,,,2020-05-30 21:23:49
768,Frontera,26.93,-101.45,84.99,29,100,1.99,MX,overcast clouds,0.0,0.0,2020-05-30 21:28:30
769,Frontera,26.93,-101.45,84.99,29,100,1.99,MX,,,,2020-05-30 21:28:30
770,Te Anau,-45.42,167.72,38.97,77,18,1.03,NZ,few clouds,0.0,0.0,2020-05-30 21:20:21
771,Te Anau,-45.42,167.72,38.97,77,18,1.03,NZ,,,,2020-05-30 21:20:21
772,Souillac,-20.52,57.52,69.8,94,20,3.36,MU,few clouds,0.0,0.0,2020-05-30 21:20:02
773,Souillac,-20.52,57.52,69.8,94,20,3.36,MU,,,,2020-05-30 21:20:02
